Linux 5.11.0-36-generic (pwmoose-PowerEdge-T640) 	2021年09月26日 	_x86_64_	(40 CPU)

10时26分03秒 kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
10时48分29秒 253319080 257701860   3817352      1.45     79732   5812660   8364488      3.15   2607332   6458456        88
10时48分30秒 253319072 257701468   3817208      1.45     79732   5812760   8362560      3.15   2607408   6457636        88
10时48分31秒 253320380 257702784   3815904      1.45     79732   5812756   8364888      3.15   2607424   6457460        88
10时48分32秒 253318632 257701036   3817644      1.45     79732   5812756   8362432      3.15   2607412   6457888        88
10时48分33秒 253316000 257700928   3818240      1.45     79732   5814776   8364916      3.15   2609444   6458084        92
10时48分34秒 253316316 257700864   3817748      1.45     79740   5814872   8362452      3.15   2609508   6457540        92
10时48分35秒 253315544 257700092   3818512      1.45     79740   5814872   8364924      3.15   2609532   6457104        92
10时48分36秒 253316260 257700808   3817792      1.45     79740   5814876   8362460      3.15   2609520   6457548        92
10时48分37秒 253315432 257702120   3816432      1.45     79740   5816988   8363780      3.15   2611624   6458612        92
10时48分38秒 253314724 257701416   3817120      1.45     79740   5816992   8362480      3.15   2611616   6458100        60
10时48分39秒 253314024 257700716   3817876      1.45     79748   5817008   8365368      3.15   2611616   6458316        64
10时48分40秒 253315860 257702552   3816020      1.45     79748   5817028   8362920      3.15   2611616   6457840        64
10时48分41秒 253312504 257701344   3817192      1.45     79748   5819156   8365404      3.15   2613732   6457976        68
10时48分42秒 253309300 257698140   3820396      1.45     79748   5819156   8362944      3.15   2613724   6459184         8
10时48分43秒 253310024 257698868   3819640      1.45     79748   5819188   8365052      3.15   2613732   6457736        12
10时48分44秒 253310528 257699380   3819116      1.45     79756   5819192   8362616      3.15   2613724   6457404        52
10时48分45秒 253308432 257699428   3818956      1.45     79756   5821348   8365092      3.15   2615836   6458096        60
10时48分46秒 253307864 257698864   3819508      1.45     79756   5821348   8362632      3.15   2615824   6457628        60
10时48分47秒 253307172 257698172   3820152      1.45     79756   5821380   8365144      3.15   2615828   6457644        60
10时48分48秒 253304172 257697680   3821124      1.45     79756   5823424   8362704      3.15   2617840   6459048        64
10时48分49秒 253305124 257698252   3819992      1.45     79764   5823524   8363548      3.15   2617928   6458220        76
10时48分50秒 253304100 257697240   3821016      1.45     79764   5823524   8362720      3.15   2617928   6458496        76
10时48分51秒 253305360 257698500   3819744      1.45     79764   5823528   8365188      3.15   2617940   6458728        76
10时48分52秒 253304344 257700004   3818740      1.45     79764   5825548   8362744      3.15   2619948   6458340        80
10时48分53秒 253304888 257700172   3818028      1.45     79764   5825644   8365212      3.15   2620032   6458784        80
10时48分54秒 253304856 257700144   3818048      1.45     79772   5825644   8362748      3.15   2620016   6458488        80
10时48分55秒 253303556 257698852   3819348      1.45     79772   5825644   8365216      3.15   2620044   6458452        80
10时48分56秒 253301328 257699144   3819544      1.45     79772   5827660   8362776      3.15   2622052   6458648        80
10时48分57秒 253302280 257699720   3818412      1.45     79772   5827756   8365244      3.15   2622140   6458480        80
10时48分58秒 253302784 257700224   3817896      1.45     79772   5827760   8362804      3.15   2622128   6458956        84
10时48分59秒 253303296 257700740   3817336      1.45     79780   5827792   8365296      3.15   2622132   6458996        84
10时49分00秒 253302320 257701904   3816128      1.45     79780   5829916   8362848      3.15   2624212   6459276        84
10时49分01秒 253301516 257701100   3816932      1.45     79780   5829916   8365316      3.15   2624236   6459600        84
10时49分02秒 253301816 257701408   3816624      1.45     79780   5829924   8362864      3.15   2624236   6458096        84
10时49分03秒 253301460 257701056   3816968      1.45     79780   5829936   8365340      3.15   2624244   6458508        88
10时49分04秒 253300800 257702916   3815604      1.45     79788   5831952   8362964      3.15   2626244   6458080        88
10时49分05秒 253298948 257700680   3817300      1.45     79788   5832040   8365428      3.15   2626340   6459424        88
10时49分06秒 253299884 257701616   3816360      1.45     79788   5832044   8362964      3.15   2626336   6458888        92
10时49分07秒 253298420 257700156   3817816      1.45     79788   5832044   8365428      3.15   2626328   6458796        92
10时49分08秒 253300004 257701740   3816216      1.45     79788   5832044   8362968      3.15   2626328   6458792        92
10时49分09秒 253296664 257700528   3817388      1.45     79796   5834136   8363232      3.15   2628408   6458940       100
10时49分10秒 253296176 257700048   3817876      1.45     79796   5834136   8362968      3.15   2628408   6458324       100
10时49分11秒 253296900 257700772   3817144      1.45     79796   5834144   8365440      3.15   2628420   6459128       100
10时49分12秒 253299216 257703088   3814796      1.45     79796   5834144   8362976      3.15   2628408   6458312       100
10时49分13秒 253294900 257701292   3817092      1.45     79796   5836164   8365444      3.15   2630428   6458468        64
10时49分14秒 253291812 257697812   3820008      1.45     79804   5836236   8362980      3.15   2630484   6457936        80
10时49分15秒 253294908 257700908   3816912      1.45     79804   5836236   8365452      3.15   2630504   6458108        80
10时49分16秒 253294072 257700072   3817712      1.45     79804   5836252   8363000      3.15   2630488   6458380        80
10时49分17秒 253292048 257700568   3817708      1.45     79804   5838280   8365476      3.15   2632512   6458924        84
10时49分18秒 253291512 257699628   3818108      1.45     79804   5838356   8363024      3.15   2632568   6458460        16
10时49分19秒 253290488 257698608   3819116      1.45     79812   5838356   8365492      3.15   2632576   6459244        48
10时49分20秒 253290976 257699104   3818636      1.45     79812   5838356   8363028      3.15   2632576   6458972        48
10时49分21秒 253289284 257699932   3818308      1.45     79812   5840376   8365512      3.15   2634596   6458960       556
10时49分22秒 253289292 257699556   3818124      1.45     79812   5840456   8363048      3.15   2634656   6458900        60
10时49分23秒 253290780 257701044   3816636      1.45     79812   5840456   8365512      3.15   2634660   6458740        60
10时49分24秒 253290276 257700540   3817136      1.45     79820   5840456   8363056      3.15   2634652   6459252        64
10时49分25秒 253286708 257699500   3818684      1.45     79820   5842476   8365544      3.15   2636696   6459180        68
10时49分26秒 253287692 257700092   3817572      1.45     79820   5842552   8363080      3.15   2636748   6459300        68
10时49分27秒 253287432 257699832   3817820      1.45     79820   5842556   8365132      3.15   2636752   6458876        68
10时49分28秒 253288024 257700408   3817232      1.45     79820   5842576   8363104      3.15   2636740   6459660        68
10时49分29秒 253286764 257700788   3816764      1.45     79828   5844236   8363944      3.15   2638336   6458724       216
10时49分30秒 253285424 257699448   3818100      1.45     79828   5844240   8363128      3.15   2638332   6459280       220
10时49分31秒 253284668 257699184   3818348      1.45     79828   5844696   8365648      3.15   2638836   6458336        72
10时49分32秒 253286716 257701236   3816248      1.45     79828   5844748   8363220      3.15   2638824   6459512        72
10时49分33秒 253283320 257699968   3817452      1.45     79828   5846864   8365704      3.15   2640920   6460096        76
10时49分34秒 253284156 257700808   3816592      1.45     79836   5846864   8363244      3.15   2640916   6459464        80
10时49分35秒 253283084 257699736   3817644      1.45     79836   5846884   8365732      3.15   2640920   6459008        80
10时49分36秒 253281896 257698556   3818828      1.45     79836   5846888   8363284      3.15   2640924   6458568        80
10时49分37秒 253279336 257698116   3819232      1.45     79836   5848992   8365764      3.15   2643008   6459000        80
10时49分38秒 253280060 257698840   3818500      1.45     79836   5848992   8363304      3.15   2643004   6459196        80
10时49分39秒 253278776 257697556   3819744      1.45     79844   5849016   8365808      3.15   2642996   6459496        84
10时49分40秒 253281132 257699924   3817392      1.45     79844   5849020   8363356      3.15   2643016   6458636        84
10时49分41秒 253281328 257702248   3814992      1.45     79844   5851128   8365552      3.15   2645100   6459216        84
10时49分42秒 253280776 257701696   3815536      1.45     79844   5851128   8363392      3.15   2645084   6459104        84
10时49分43秒 253280572 257701492   3815712      1.45     79852   5851148   8365876      3.15   2645100   6458640        88
10时49分44秒 253276452 257699904   3817800      1.45     79852   5853188   8363428      3.15   2647108   6459644        48
10时49分45秒 253276752 257699796   3817376      1.45     79852   5853260   8365904      3.15   2647180   6459604        52
10时49分46秒 253277556 257700600   3816572      1.45     79852   5853260   8363440      3.15   2647172   6459612        52
10时49分47秒 253277540 257700584   3816584      1.45     79852   5853264   8365912      3.15   2647176   6458776        56
10时49分48秒 253274996 257700560   3817100      1.45     79852   5855292   8363480      3.15   2649188   6459748        56
10时49分49秒 253275240 257700400   3816704      1.45     79860   5855364   8365948      3.15   2649248   6459052        16
10时49分50秒 253276004 257701172   3815940      1.45     79860   5855364   8363488      3.15   2649256   6459832        16
10时49分51秒 253275508 257700676   3816428      1.45     79860   5855372   8365952      3.15   2649256   6459552        20
10时49分52秒 253273956 257701264   3815788      1.45     79860   5857456   8363512      3.15   2651316   6458740        56
10时49分53秒 253275452 257702760   3814276      1.45     79860   5857460   8365976      3.15   2651336   6458772        60
10时49分54秒 253274184 257701504   3815504      1.45     79868   5857460   8363528      3.15   2651324   6459444        52
10时49分55秒 253273112 257700432   3816648      1.45     79868   5857476   8366008      3.15   2651340   6459824        52
10时49分56秒 253270988 257700424   3816636      1.45     79868   5859560   8363560      3.15   2653388   6459496        60
10时49分57秒 253271232 257700668   3816380      1.45     79868   5859568   8366028      3.15   2653404   6459756        60
10时49分58秒 253270368 257699804   3817236      1.45     79868   5859576   8363576      3.15   2653392   6459628        60
10时49分59秒 253270052 257699488   3817528      1.45     79876   5859592   8366060      3.15   2653400   6459668        64
10时50分00秒 253267572 257699124   3817848      1.45     79876   5861672   8363616      3.15   2655464   6459656        68
10时50分01秒 253265760 257697312   3819660      1.45     79876   5861672   8366084      3.15   2655472   6459608        68
10时50分02秒 253266036 257697596   3819376      1.45     79884   5861672   8363988      3.15   2655472   6460236        76
10时50分03秒 253266500 257698060   3818912      1.45     79884   5861672   8366456      3.15   2655480   6460036        76
10时50分04秒 253265720 257699388   3817540      1.45     79884   5863748   8364012      3.15   2657524   6459760        80
10时50分05秒 253265752 257699420   3817508      1.45     79884   5863748   8365288      3.15   2657532   6458588        80
10时50分06秒 253265384 257699052   3817976      1.45     79884   5863768   8363648      3.15   2657536   6459568        80
10时50分07秒 253266124 257699792   3817216      1.45     79892   5863780   8366128      3.15   2657536   6460060        88
10时50分08秒 253264400 257700176   3816792      1.45     79892   5865860   8363684      3.15   2659592   6459836       108
10时50分09秒 253263604 257699380   3817584      1.45     79892   5865860   8366148      3.15   2659596   6459740       108
10时50分10秒 253263076 257698852   3818116      1.45     79892   5865860   8363688      3.15   2659588   6459512        88
10时50分11秒 253260980 257696760   3820208      1.45     79892   5865864   8366164      3.15   2659600   6460060        92
10时50分12秒 253260620 257698484   3818448      1.45     79892   5867932   8363720      3.15   2661640   6459764        92
10时50分13秒 253259580 257697444   3819480      1.45     79900   5867932   8366188      3.15   2661648   6459816        92
10时50分14秒 253258808 257696680   3820260      1.45     79900   5867940   8363740      3.15   2661644   6459804        96
10时50分15秒 253259336 257697208   3819708      1.45     79900   5867964   8366244      3.15   2661660   6459424        68
10时50分16秒 253257848 257697812   3819056      1.45     79900   5870036   8363796      3.15   2663692   6460708        68
10时50分17秒 253256832 257696796   3820072      1.45     79900   5870036   8366260      3.15   2663692   6459900        68
10时50分18秒 253254076 257694048   3822808      1.45     79908   5870048   8363812      3.15   2663688   6460520        76
10时50分19秒 253254760 257694728   3822128      1.45     79908   5870060   8366312      3.15   2663700   6460552        80
10时50分20秒 253253596 257696084   3821256      1.45     79908   5872096   8363872      3.15   2665712   6460592        72
10时50分21秒 253253044 257695088   3821704      1.45     79908   5872128   8366336      3.15   2665740   6459892        76
10时50分22秒 253253468 257695512   3821256      1.45     79912   5872124   8363896      3.15   2665728   6459764        76
10时50分23秒 253253272 257695316   3821400      1.45     79916   5872168   8365288      3.15   2665740   6459948        88
10时50分24秒 253237348 257679400   3837304      1.46     79916   5872188   8366148      3.15   2665732   6478516        88
10时50分25秒 253233804 257677920   3838756      1.46     79916   5874228   8368628      3.15   2667760   6478656        24
10时50分26秒 253234616 257678736   3837940      1.46     79916   5874232   8366188      3.15   2667756   6477832        28
10时50分27秒 253235088 257679212   3837420      1.46     79916   5874264   8368664      3.15   2667764   6478004        32
10时50分28秒 253235884 257680008   3836616      1.46     79924   5874264   8366216      3.15   2667756   6478116        72
10时50分29秒 253250640 257696280   3819816      1.45     79924   5876308   8366648      3.15   2669272   6460852        72
10时50分30秒 253248876 257695064   3821472      1.45     79924   5876320   8364188      3.15   2669760   6462664        72
10时50分31秒 253249640 257695832   3820708      1.45     79924   5876320   8366660      3.15   2669756   6461512        72
10时50分32秒 253249388 257695580   3820944      1.45     79924   5876336   8364208      3.15   2669760   6461532        72
10时50分33秒 253247608 257695824   3820700      1.45     79932   5878352   8366684      3.15   2671796   6460676       584
10时50分34秒 253248608 257696880   3819608      1.45     79932   5878376   8364228      3.15   2671800   6460180        88
10时50分35秒 253248356 257696624   3819852      1.45     79932   5878376   8366740      3.15   2671812   6460672        88
10时50分36秒 253247136 257695404   3820992      1.45     79932   5878440   8364312      3.15   2671800   6461540        88
10时50分37秒 253244528 257695316   3821560      1.45     79932   5880456   8365628      3.15   2673828   6461240        88
10时50分38秒 253244804 257695152   3821168      1.45     79940   5880496   8364332      3.15   2673832   6460728        92
10时50分39秒 253243520 257693872   3822448      1.45     79940   5880496   8366804      3.15   2673844   6461208        92
10时50分40秒 253243812 257694164   3822148      1.45     79940   5880504   8364356      3.15   2673844   6460308        92
10时50分41秒 253241968 257694396   3821856      1.45     79940   5882552   8366840      3.15   2675880   6461728        92
10时50分42秒 253242488 257694916   3821332      1.45     79940   5882556   8364376      3.15   2675872   6460844        92
10时50分43秒 253243756 257696184   3820040      1.45     79948   5882572   8366856      3.15   2675880   6461448       100
10时50分44秒 253244448 257696884   3819328      1.45     79948   5882576   8364400      3.15   2675868   6460988       100
10时50分45秒 253240220 257694728   3821452      1.45     79948   5884620   8366884      3.15   2677920   6460528       100
10时50分46秒 253240132 257694640   3821516      1.45     79948   5884620   8364860      3.15   2677916   6460760       104
10时50分47秒 253240928 257695440   3820748      1.45     79948   5884648   8367336      3.15   2677928   6460940        72
10时50分48秒 253240504 257695028   3821156      1.45     79956   5884656   8364884      3.15   2677920   6461348        84
10时50分49秒 253237968 257694560   3821580      1.45     79956   5886700   8367364      3.15   2679964   6460768        84
10时50分50秒 253239536 257696128   3820140      1.45     79956   5886700   8363660      3.15   2679948   6460364        84
10时50分51秒 253239544 257696140   3820116      1.45     79956   5886708   8366676      3.15   2679964   6460940        88
10时50分52秒 253239616 257696212   3820052      1.45     79964   5886700   8364432      3.15   2679948   6461388        88
10时50分53秒 253235764 257694432   3821788      1.45     79968   5888744   8366916      3.15   2681980   6461012        92
10时50分54秒 253237576 257696260   3819968      1.45     79968   5888744   8364456      3.15   2681976   6461360        92
10时50分55秒 253237496 257696176   3820048      1.45     79968   5888752   8366932      3.15   2681988   6461788        84
10时50分56秒 253237016 257695696   3820528      1.45     79968   5888752   8364480      3.15   2681984   6460756        88
10时50分57秒 253234708 257695440   3820752      1.45     79968   5890784   8366960      3.15   2683996   6461312        88
10时50分58秒 253235236 257695972   3820212      1.45     79976   5890788   8364500      3.15   2683996   6461104       116
10时50分59秒 253235820 257696564   3819616      1.45     79976   5890800   8366988      3.15   2684004   6461328       120
10时51分00秒 253236080 257696824   3819376      1.45     79976   5890824   8364536      3.15   2684004   6461564       120
10时51分01秒 253233480 257696240   3819972      1.45     79976   5892844   8367028      3.15   2686028   6461452        32
10时51分02秒 253233520 257696328   3819828      1.45     79976   5892864   8364568      3.15   2686020   6461228        36
10时51分03秒 253233700 257696508   3819632      1.45     79984   5892864   8367032      3.15   2686032   6461072        68
10时51分04秒 253233316 257696124   3819976      1.45     79984   5892888   8364596      3.15   2686020   6460508        68
10时51分05秒 253231512 257696840   3819836      1.45     79984   5894904   8366608      3.15   2688048   6461036        68
10时51分06秒 253231112 257695992   3820128      1.45     79984   5894944   8364632      3.15   2688048   6460212        68
10时51分07秒 253228960 257693844   3822280      1.45     79984   5894944   8367096      3.15   2688056   6461760        68
10时51分08秒 253229844 257694736   3821388      1.45     79992   5894944   8364632      3.15   2688056   6460680        72
10时51分09秒 253227560 257694976   3821648      1.45     79992   5896960   8367120      3.15   2690080   6461156       576
10时51分10秒 253225740 257692708   3823364      1.45     79992   5896988   8364656      3.15   2690076   6461256        84
10时51分11秒 253226212 257693188   3822860      1.45     79992   5896988   8367128      3.15   2690084   6461692        84
10时51分12秒 253226936 257693912   3822116      1.45     79992   5896992   8364668      3.15   2690088   6460836        84
10时51分13秒 253224448 257693520   3822924      1.45     80000   5898612   8367148      3.15   2691660   6461192       196
10时51分14秒 253223140 257692220   3824228      1.45     80000   5898608   8364688      3.15   2691648   6461732       196
10时51分15秒 253221052 257692128   3823336      1.45     80012   5901544   8367160      3.15   2692128   6464956      2612
10时51分16秒 253223108 257692392   3823512      1.45     80040   5899188   8364712      3.15   2692132   6460868       140
10时51分17秒 253221856 257693212   3822660      1.45     80040   5901216   8367196      3.15   2694172   6461712       148
10时51分18秒 253222344 257693720   3822160      1.45     80040   5901220   8364732      3.15   2694184   6461052       148
10时51分19秒 253222060 257693436   3822432      1.45     80040   5901232   8366100      3.15   2694180   6461792       152
10时51分20秒 253219524 257692916   3822956      1.45     80040   5903252   8364760      3.15   2696192   6461388       152
10时51分21秒 253218856 257692288   3823592      1.45     80040   5903264   8367236      3.15   2696208   6461204       152
10时51分22秒 253218612 257692044   3823816      1.45     80048   5903268   8364780      3.15   2696200   6461020       176
10时51分23秒 253217872 257691312   3824544      1.45     80048   5903272   8366788      3.15   2696212   6461536       180
10时51分24秒 253216296 257691760   3824096      1.45     80048   5905288   8364796      3.15   2698220   6460984       180
10时51分25秒 253215840 257691344   3824488      1.45     80048   5905300   8367264      3.15   2698232   6462112       180
10时51分26秒 253217344 257692844   3822988      1.45     80048   5905304   8364820      3.15   2698228   6461560         4
10时51分27秒 253215264 257690764   3825016      1.45     80056   5905340   8366696      3.15   2698228   6461092        52
10时51分28秒 253214280 257691860   3823876      1.45     80056   5907380   8364868      3.15   2700264   6460868        56
10时51分29秒 253215820 257693400   3822336      1.45     80056   5907380   8366536      3.15   2700264   6460820        56
10时51分30秒 253214472 257692052   3823672      1.45     80056   5907384   8364872      3.15   2700256   6461824        60
10时51分31秒 253214244 257691828   3823896      1.45     80056   5907388   8366228      3.15   2700264   6461852         4
10时51分32秒 253210764 257690412   3825264      1.45     80064   5909420   8364900      3.15   2702268   6461788        64
10时51分33秒 253209708 257689364   3826312      1.45     80064   5909420   8366252      3.15   2702288   6461892        64
10时51分34秒 253208024 257687680   3828048      1.45     80064   5909416   8364908      3.15   2702268   6461064        68
10时51分35秒 253204888 257686568   3829140      1.45     80064   5911444   8366280      3.15   2704304   6461620        68
10时51分36秒 253205968 257687696   3827976      1.45     80064   5911460   8364928      3.15   2704284   6461816        68
10时51分37秒 253206472 257688200   3827464      1.45     80072   5911460   8366316      3.15   2704300   6461784        68
10时51分38秒 253207204 257688940   3826700      1.45     80072   5911492   8364964      3.15   2704300   6461368        72
10时51分39秒 253201432 257685184   3830560      1.45     80072   5913508   8366336      3.15   2706324   6461452        72
10时51分40秒 253203724 257687540   3828156      1.45     80072   5913520   8364984      3.15   2706316   6461852        72
10时51分41秒 253203544 257687356   3828340      1.45     80072   5913524   8366352      3.15   2706328   6461692        72
10时51分42秒 253204436 257688256   3827524      1.45     80080   5913528   8365012      3.15   2706320   6461796        36
10时51分43秒 253201252 257687132   3828608      1.45     80080   5915568   8366432      3.15   2708348   6461204        44
10时51分44秒 253203340 257689220   3826520      1.45     80080   5915568   8365080      3.15   2708328   6462092        44
10时51分45秒 253203308 257689188   3826548      1.45     80080   5915572   8366576      3.15   2708344   6461684        44
10时51分46秒 253203276 257689156   3826576      1.45     80080   5915576   8365224      3.15   2708332   6462136        48
10时51分47秒 253198944 257686868   3828808      1.45     80088   5917596   8366580      3.15   2710348   6462112         8
10时51分48秒 253200008 257687940   3827732      1.45     80088   5917596   8373420      3.15   2710344   6461760        12
10时51分49秒 253198188 257686120   3829520      1.45     80088   5917620   8374796      3.15   2710344   6462248        12
10时51分50秒 253199464 257687396   3828240      1.45     80088   5917624   8373456      3.15   2710356   6461452        16
10时51分51秒 253196912 257686360   3829260      1.45     80088   5919148   8374820      3.15   2711872   6461808        16
10时51分52秒 253196432 257686420   3829140      1.45     80096   5919644   8373468      3.15   2712360   6461984         0
10时51分53秒 253196124 257686112   3829420      1.45     80104   5919664   8374852      3.15   2712356   6462688        48
10时51分54秒 253196360 257686360   3829172      1.45     80104   5919668   8373524      3.15   2712360   6462320        52
10时51分55秒 253195392 257686904   3828572      1.45     80104   5921220   8374904      3.15   2713880   6462728       556
10时51分56秒 253194376 257686380   3829072      1.45     80104   5921700   8373552      3.15   2714340   6462012        56
10时51分57秒 253193816 257685820   3829632      1.45     80104   5921700   8374920      3.15   2714352   6462360        56
10时51分58秒 253195100 257687100   3828336      1.45     80112   5921712   8373572      3.15   2714332   6463332         8
10时51分59秒 253192344 257685868   3829572      1.45     80112   5923232   8374952      3.15   2715856   6462404       516
10时52分00秒 253194140 257688176   3827240      1.45     80112   5923716   8373604      3.15   2716328   6461480        16
10时52分01秒 253194116 257688152   3827264      1.45     80112   5923716   8374968      3.15   2716332   6462996        16
10时52分02秒 253194912 257688948   3826452      1.45     80112   5923732   8373632      3.15   2716316   6462588        20
10时52分03秒 253193312 257688864   3826524      1.45     80120   5925248   8374996      3.15   2717844   6463004       508
10时52分04秒 253193116 257689196   3826172      1.45     80120   5925744   8373660      3.15   2718320   6461996        12
10时52分05秒 253192400 257688480   3826888      1.45     80120   5925744   8375012      3.15   2718332   6462444        12
10时52分06秒 253191376 257687460   3827904      1.45     80120   5925752   8373664      3.15   2718332   6462268        16
10时52分07秒 253191628 257689224   3826136      1.45     80120   5927264   8375052      3.15   2719848   6462128        16
10时52分08秒 253191564 257689692   3825608      1.45     80128   5927772   8374520      3.15   2720320   6462236        36
10时52分09秒 253190596 257688732   3826572      1.45     80128   5927776   8375056      3.15   2720324   6462548        48
10时52分10秒 253190068 257688204   3827100      1.45     80128   5927776   8373708      3.15   2720324   6462520        48
10时52分11秒 253184468 257684636   3830644      1.45     80128   5929784   8375080      3.15   2722328   6462256        52
10时52分12秒 253185568 257685740   3829544      1.45     80128   5929784   8373732      3.15   2722328   6462144        52
10时52分13秒 253184820 257685000   3830260      1.45     80136   5929808   8375136      3.15   2722336   6462256         4
10时52分14秒 253183504 257683688   3831508      1.45     80136   5929876   8373840      3.15   2722320   6462640        12
10时52分15秒 253182788 257685004   3830132      1.45     80136   5931900   8375152      3.15   2724316   6463228        16
10时52分16秒 253183040 257685256   3829880      1.45     80136   5931900   8373876      3.15   2724312   6462760        16
10时52分17秒 253182040 257684256   3830844      1.45     80136   5931936   8375256      3.15   2724320   6462624        16
10时52分18秒 253179480 257683220   3831860      1.45     80144   5933456   8373928      3.15   2725840   6462360       508
10时52分19秒 253180480 257684752   3830292      1.45     80144   5933952   8375280      3.15   2726328   6462048        12
10时52分20秒 253178936 257683212   3831804      1.45     80144   5933952   8373932      3.15   2726320   6462500        12
10时52分21秒 253179644 257683920   3831080      1.45     80144   5933968   8375296      3.15   2726324   6463776        16
10时52分22秒 253178884 257685200   3829780      1.45     80144   5935976   8373964      3.15   2728308   6462952        16
10时52分23秒 253179144 257685464   3829504      1.45     80152   5935976   8375320      3.15   2728328   6462172        56
10时52分24秒 253178868 257685188   3829772      1.45     80152   5935984   8373988      3.15   2728316   6462508        48
10时52分25秒 253178528 257684848   3830108      1.45     80152   5935988   8375352      3.15   2728324   6462940        52
10时52分26秒 253176852 257685208   3829684      1.45     80152   5938012   8374016      3.15   2730308   6463032        56
10时52分27秒 253177284 257685644   3829244      1.45     80152   5938012   8375372      3.15   2730320   6462256        56
10时52分28秒 253177308 257685676   3829212      1.45     80160   5938012   8374024      3.15   2730312   6462292         0
10时52分29秒 253176228 257686108   3828776      1.45     80160   5939528   8375340      3.15   2731832   6463252       516
10时52分30秒 253174252 257684668   3830164      1.45     80160   5940024   8374044      3.15   2732300   6462472        16
10时52分31秒 253174992 257685412   3829416      1.45     80160   5940024   8375400      3.15   2732308   6462104        16
10时52分32秒 253173936 257684356   3830472      1.45     80160   5940024   8374056      3.15   2732312   6462588        16
10时52分33秒 255229036 259740968   1909936      0.72     80160   5805460   6165356      2.32   2730660   4407156        20
10时52分34秒 255238340 259750772   1906908      0.72     80168   5801328   6164004      2.32   2734080   4391340        64
10时52分35秒 255238836 259751268   1906420      0.72     80168   5801328   6165360      2.32   2734076   4390420        64
10时52分36秒 255238568 259751000   1906684      0.72     80168   5801332   6164932      2.32   2734076   4390892        68
10时52分37秒 255239388 259751824   1905860      0.72     80168   5801336   6165356      2.32   2734076   4390452        68
10时52分38秒 255239640 259752076   1905612      0.72     80168   5801332   6164004      2.32   2734084   4390908        68
10时52分39秒 255241608 259754052   1903640      0.72     80176   5801328   6164988      2.32   2734076   4390660         0
10时52分40秒 255242688 259755132   1902620      0.72     80176   5801332   6164008      2.32   2734088   4391016         4
10时52分41秒 255244396 259756836   1900912      0.72     80176   5801332   6165360      2.32   2734084   4390524         4
10时52分42秒 255244336 259756776   1901084      0.72     80176   5801332   6164004      2.32   2734092   4391468         4
10时52分43秒 255245296 259757736   1900132      0.72     80176   5801332   6165360      2.32   2734084   4390444         4
10时52分44秒 255244108 259756548   1901304      0.72     80184   5801332   6164004      2.32   2734076   4390552        24
10时52分45秒 255245124 259757564   1900288      0.72     80184   5801332   6164696      2.32   2734088   4390708        24
10时52分46秒 255245376 259757828   1900036      0.72     80184   5801332   6164696      2.32   2734096   4390712         4
10时52分47秒 255245896 259758344   1899532      0.72     80184   5801332   6165356      2.32   2734100   4390692         4
10时52分48秒 255246988 259759436   1898520      0.72     80184   5801332   6164696      2.32   2734100   4391400         4
10时52分49秒 255245248 259757696   1900252      0.72     80192   5801324   6168204      2.32   2734084   4394060         4
10时52分50秒 255246996 259759452   1898504      0.72     80192   5801332   6169500      2.32   2734108   4394304         4
10时52分51秒 255247076 259759532   1898448      0.72     80192   5801332   6167820      2.32   2734096   4393236         0
10时52分52秒 255247620 259760076   1897996      0.72     80192   5801332   6169504      2.32   2734104   4394008         4
10时52分53秒 255247604 259760060   1898012      0.72     80192   5801332   6171860      2.32   2734100   4396252         4
10时52分54秒 255248432 259760888   1897232      0.72     80200   5801332   6172496      2.32   2734088   4396828         4
10时52分55秒 255249952 259762408   1895712      0.72     80200   5801332   6170584      2.32   2734104   4394844         4
10时52分56秒 255249968 259762424   1895696      0.72     80200   5801332   6171496      2.32   2734092   4395568         4
10时52分57秒 255252164 259764628   1893504      0.72     80200   5801332   6169280      2.32   2734108   4393272         0
10时52分58秒 255251456 259763920   1894212      0.72     80200   5801332   6170712      2.32   2734100   4395428         4
10时52分59秒 255255000 259767464   1890660      0.72     80208   5801332   6167804      2.32   2734108   4393596         4
10时53分00秒 255255332 259767804   1890352      0.72     80208   5801332   6170404      2.32   2734108   4394928         4
10时53分01秒 255255728 259768200   1890036      0.72     80208   5801332   6170412      2.32   2734116   4394900         4
10时53分02秒 255256980 259769452   1888784      0.72     80208   5801332   6169640      2.32   2734104   4394380         4
10时53分03秒 255256132 259768608   1889684      0.72     80208   5801332   6172404      2.32   2734116   4397072         0
10时53分04秒 255255872 259768344   1889944      0.72     80216   5801332   6171872      2.32   2734100   4396028         4
10时53分05秒 255256676 259769148   1889136      0.72     80216   5801332   6171764      2.32   2734104   4396420         4
10时53分06秒 255258404 259770876   1887504      0.72     80216   5801332   6171764      2.32   2734104   4396112         4
10时53分07秒 255258468 259770940   1887504      0.72     80216   5801332   6171760      2.32   2734104   4396692         4
10时53分08秒 255258368 259770840   1887784      0.72     80216   5801336   6171100      2.32   2734108   4396300         8
10时53分09秒 255258200 259770672   1887948      0.72     80224   5801332   6170860      2.32   2734116   4395008         8
10时53分10秒 255259312 259771800   1886872      0.72     80224   5801336   6170864      2.32   2734120   4395168         4
10时53分11秒 255258760 259771248   1887424      0.72     80224   5801336   6170460      2.32   2734132   4395252         4
